MonitoringLocationIdentifier,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode
11NPSWRD_WQX-GRSM_F_0326,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Silver,Dissolved,,
21NC03WQ-G8020000,Beryllium,Dissolved,,
11NPSWRD_WQX-GRSM_F_0255,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0326,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Iron,Dissolved,0.0748,mg/l
21NC03WQ-G8020000,Aluminum,Total,160,ug/l
21NC03WQ-G8020000,Aluminum,Dissolved,,
11NPSWRD_WQX-GRSM_F_0256,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Manganese,Dissolved,0.015,mg/l
21NC03WQ-G8020000,Iron,Dissolved,,
11NPSWRD_WQX-GRSM_F_0047,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Copper,Dissolved,,
11NPSWRD_WQX-GRSM_ND_SW,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_INC1.5,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Iron,Dissolved,0.0389,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_MPLP3,Manganese,Dissolved,,mg/l
TDECWR_WQX-TNW000001988,Zinc,Total,,ug/l
21NC03WQ-G8020000,Manganese,Total,,
11NPSWRD_WQX-GRSM_ND_4135,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Aluminum,Dissolved,0.896,mg/l
11NPSWRD_WQX-GRSM_F_0256,Zinc,Dissolved,,mg/l
TDECWR_WQX-TNW000001988,Manganese,Total,,ug/l
11NPSWRD_WQX-GRSM_ND_4135,Zinc,Dissolved,0.0109,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0484,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0043,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Manganese,Dissolved,0.0053,mg/l
21NC03WQ-G8020000,Zinc,Total,,
11NPSWRD_WQX-GRSM_ND_OS,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Beryllium,Total,,
11NPSWRD_WQX-GRSM_ND_TF,Zinc,Dissolved,0.01233,mg/l
21NC03WQ-G8020000,Beryllium,Dissolved,,
21NC03WQ-G8020000,Iron,Total,270,ug/l
11NPSWRD_WQX-GRSM_F_0043,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0030,Aluminum,Dissolved,0.03355,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Iron,Dissolved,,mg/l
21NC03WQ-G8020000,Cadmium,Dissolved,,
21NC03WQ-G8020000,Nickel,Dissolved,,
11NPSWRD_WQX-GRSM_ND_4145,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Silver,Dissolved,,
11NPSWRD_WQX-GRSM_F_0256,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_INC1.5,Aluminum,Dissolved,0.03351,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Manganese,Dissolved,,
11NPSWRD_WQX-GRSM_F_0026,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0326,Aluminum,Dissolved,0.02471,mg/l
11NPSWRD_WQX-GRSM_F_0043,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Iron,Dissolved,0.0742,mg/l
21NC03WQ-G8020000,Copper,Dissolved,,
11NPSWRD_WQX-GRSM_ND_SW,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Aluminum,Dissolved,0.0305,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Iron,Total,75,ug/l
11NPSWRD_WQX-GRSM_ND_NE,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Aluminum,Dissolved,,mg/l
21NC03WQ-G8020000,Nickel,Dissolved,,
21NC03WQ-G8020000,Cadmium,Total,,
11NPSWRD_WQX-GRSM_ND_NE,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Zinc,Dissolved,,mg/l
21NC03WQ-G8020000,Beryllium,Total,,
11NPSWRD_WQX-GRSM_F_0052,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0326,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Mercury,Total,1.18,ng/l
11NPSWRD_WQX-GRSM_F_0255,Aluminum,Dissolved,0.02657,mg/l
11NPSWRD_WQX-GRSM_F_INC1.5,Iron,Dissolved,,mg/l
21NC03WQ-G8020000,Copper,Total,,
11NPSWRD_WQX-GRSM_F_0255,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Silver,Dissolved,,
11NPSWRD_WQX-GRSM_F_0213,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0071,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Aluminum,Dissolved,,mg/l
21NC03WQ-G8020000,Cadmium,Dissolved,,
21NC03WQ-G8020000,Nickel,Total,,
TDECWR_WQX-TNW000001988,Chromium,Total,,ug/l
21NC03WQ-G8020000,Lead,Dissolved,,
11NPSWRD_WQX-GRSM_ND_TF,Iron,Dissolved,0.0325,mg/l
11NPSWRD_WQX-GRSM_F_0048,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0485,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0326,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0026,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Copper,Total,,
21NC03WQ-G8020000,Cadmium,Dissolved,,
11NPSWRD_WQX-GRSM_F_0LR4,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0074,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Iron,Dissolved,,
11NPSWRD_WQX-GRSM_ND_SW,Zinc,Dissolved,,mg/l
TDECWR_WQX-TNW000001988,Copper,Total,,ug/l
11NPSWRD_WQX-GRSM_ND_4155,Aluminum,Dissolved,0.7841,mg/l
11NPSWRD_WQX-GRSM_F_0255,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Aluminum,Dissolved,0.8813,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0052,Aluminum,Dissolved,0.02486,mg/l
11NPSWRD_WQX-GRSM_F_0052,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Aluminum,Dissolved,0.6988,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0479,Manganese,Dissolved,,mg/l
TDECWR_WQX-TNW000001988,Manganese,Total,1.9,ug/l
11NPSWRD_WQX-GRSM_F_0255,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Aluminum,Dissolved,0.6806,mg/l
11NPSWRD_WQX-GRSM_F_0255,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Zinc,Dissolved,,mg/l
21NC03WQ-G8020000,Iron,Dissolved,,
11NPSWRD_WQX-GRSM_F_0052,Zinc,Dissolved,,mg/l
21NC03WQ-G8020000,Aluminum,Total,160,ug/l
11NPSWRD_WQX-GRSM_F_0213,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0221,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0479,Zinc,Dissolved,,mg/l
21NC03WQ-G8020000,Aluminum,Dissolved,59,ug/l
11NPSWRD_WQX-GRSM_ND_4155,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Beryllium,Total,,
11NPSWRD_WQX-GRSM_F_0483,Zinc,Dissolved,0.02258,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0048,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Iron,Dissolved,0.021,mg/l
11NPSWRD_WQX-GRSM_F_0052,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Aluminum,Dissolved,0.6705,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Iron,Dissolved,0.0573,mg/l
11NPSWRD_WQX-GRSM_F_MPLP3,Iron,Dissolved,0.05721,mg/l
21NC03WQ-G8020000,Zinc,Dissolved,,
21NC03WQ-G8020000,Chromium,Total,,
11NPSWRD_WQX-GRSM_ND_TF,Manganese,Dissolved,0.0494,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0255,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Beryllium,Dissolved,,
11NPSWRD_WQX-GRSM_F_MPLP3,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Manganese,Dissolved,0.02,mg/l
11NPSWRD_WQX-GRSM_F_0483,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0052,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Aluminum,Dissolved,,
11NPSWRD_WQX-GRSM_F_0040,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Iron,Dissolved,0.0311,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Aluminum,Dissolved,0.5551,mg/l
11NPSWRD_WQX-GRSM_F_0483,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0255,Aluminum,Dissolved,,mg/l
21NC03WQ-G8020000,Manganese,Dissolved,,
11NPSWRD_WQX-GRSM_ND_TF,Manganese,Dissolved,0.0392,mg/l
11NPSWRD_WQX-GRSM_F_0040,Iron,Dissolved,0.03179,mg/l
11NPSWRD_WQX-GRSM_F_0256,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0LR4,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Aluminum,Dissolved,0.6613,mg/l
TDECWR_WQX-TNW000001988,Lead,Total,,ug/l
11NPSWRD_WQX-GRSM_F_0073,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0213,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Nickel,Dissolved,,
11NPSWRD_WQX-GRSM_ND_OS,Aluminum,Dissolved,,mg/l
21NC03WQ-G8020000,Iron,Dissolved,,
11NPSWRD_WQX-GRSM_ND_4145,Zinc,Dissolved,0.0081,mg/l
11NPSWRD_WQX-GRSM_F_INC1.5,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Iron,Dissolved,0.183,mg/l
TDECWR_WQX-TNW000001988,Zinc,Total,,ug/l
11NPSWRD_WQX-GRSM_F_0484,Zinc,Dissolved,,mg/l
21NC03WQ-G8020000,Chromium,Total,,
21NC03WQ-G8020000,Nickel,Dissolved,,
21NC03WQ-G8020000,Nickel,Total,,
11NPSWRD_WQX-GRSM_ND_TF,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Iron,Dissolved,,mg/l
21NC03WQ-G8020000,Manganese,Dissolved,,
11NPSWRD_WQX-GRSM_ND_4155,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Zinc,Total,,
21NC03WQ-G8020000,Nickel,Dissolved,,
11NPSWRD_WQX-GRSM_ND_4135,Manganese,Dissolved,0.022,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Aluminum,Dissolved,0.5301,mg/l
11NPSWRD_WQX-GRSM_F_0048,Aluminum,Dissolved,0.0226,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Manganese,Dissolved,0.0104,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0052,Aluminum,Dissolved,0.02184,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0259,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Manganese,Dissolved,0.0105,mg/l
21NC03WQ-G8020000,Aluminum,Dissolved,,
21NC03WQ-G8020000,Manganese,Total,,
11NPSWRD_WQX-GRSM_ND_SW,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0224,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Manganese,Dissolved,0.021,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Zinc,Dissolved,0.033,mg/l
11NPSWRD_WQX-GRSM_F_0255,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0326,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Iron,Dissolved,0.0709,mg/l
21NC03WQ-G8020000,Nickel,Dissolved,,
11NPSWRD_WQX-GRSM_F_0040,Zinc,Dissolved,,mg/l
21NC03WQ-G8020000,Copper,Dissolved,,
11NPSWRD_WQX-GRSM_F_0213,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0259,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Iron,Dissolved,,
21NC03WQ-G8020000,Zinc,Total,,
11NPSWRD_WQX-GRSM_ND_TF,Aluminum,Dissolved,0.027,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0483,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0259,Iron,Dissolved,,mg/l
21NC03WQ-G8020000,Copper,Dissolved,,
11NPSWRD_WQX-GRSM_ND_TF,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0047,Iron,Dissolved,,mg/l
21NC03WQ-G8020000,Copper,Total,,
11NPSWRD_WQX-GRSM_F_0052,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Chromium,Total,,
11NPSWRD_WQX-GRSM_ND_TF,Manganese,Dissolved,0.02,mg/l
11NPSWRD_WQX-GRSM_F_0256,Iron,Dissolved,,mg/l
TDECWR_WQX-TNW000001988,Manganese,Total,0.768,ug/l
11NPSWRD_WQX-GRSM_F_0221,Aluminum,Dissolved,0.0294,mg/l
21NC03WQ-G8020000,Cadmium,Total,,
21NC03WQ-G8020000,Copper,Total,,
11NPSWRD_WQX-GRSM_F_INC1.5,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Manganese,Total,,
11NPSWRD_WQX-GRSM_ND_TF,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0255,Iron,Dissolved,,mg/l
21NC03WQ-G8020000,Lead,Dissolved,,
21NC03WQ-G8020000,Manganese,Dissolved,,
11NPSWRD_WQX-GRSM_F_0222,Aluminum,Dissolved,,mg/l
21NC03WQ-G8020000,Nickel,Dissolved,,
11NPSWRD_WQX-GRSM_F_0052,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Manganese,Dissolved,0.0137,mg/l
21NC03WQ-G8020000,Nickel,Dissolved,,
21NC03WQ-G8020000,Chromium,Dissolved,,
11NPSWRD_WQX-GRSM_ND_4135,Aluminum,Dissolved,0.5398,mg/l
21NC03WQ-G8020000,Silver,Total,,
11NPSWRD_WQX-GRSM_F_0221,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Beryllium,Dissolved,,
21NC03WQ-G8020000,Silver,Total,,
11NPSWRD_WQX-GRSM_F_0255,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Aluminum,Dissolved,0.9357,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Aluminum,Dissolved,0.02341,mg/l
21NC03WQ-G8020000,Aluminum,Dissolved,,
11NPSWRD_WQX-GRSM_ND_4155,Aluminum,Dissolved,0.8015,mg/l
11NPSWRD_WQX-GRSM_F_0326,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Aluminum,Dissolved,0.5536,mg/l
11NPSWRD_WQX-GRSM_F_0259,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Aluminum,Dissolved,0.6552,mg/l
21NC03WQ-G8020000,Beryllium,Total,,
11NPSWRD_WQX-GRSM_F_0213,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Lead,Dissolved,,
11NPSWRD_WQX-GRSM_ND_4155,Manganese,Dissolved,0.0208,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Aluminum,Dissolved,0.6266,mg/l
21NC03WQ-G8020000,Copper,Total,,
11NPSWRD_WQX-GRSM_ND_4145,Iron,Dissolved,0.106,mg/l
21NC03WQ-G8020000,Zinc,Total,,
11NPSWRD_WQX-GRSM_ND_4135,Aluminum,Dissolved,0.5846,mg/l
11NPSWRD_WQX-GRSM_F_0259,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Silver,Total,,
11NPSWRD_WQX-GRSM_F_MPLP3,Manganese,Dissolved,0.0074,mg/l
11NPSWRD_WQX-GRSM_F_0040,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Iron,Dissolved,0.0882,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Iron,Dissolved,0.059,mg/l
11NPSWRD_WQX-GRSM_F_0255,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0479,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0043,Aluminum,Dissolved,0.02919,mg/l
21NC03WQ-G8020000,Chromium,Dissolved,,
11NPSWRD_WQX-GRSM_F_0256,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0221,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Copper,Dissolved,,mg/l
TDECWR_WQX-TNW000001988,Iron,Total,37.9,ug/l
21NC03WQ-G8020000,Aluminum,Total,140,ug/l
11NPSWRD_WQX-GRSM_ND_4135,Iron,Dissolved,0.0785,mg/l
11NPSWRD_WQX-GRSM_F_0256,Aluminum,Dissolved,0.03327,mg/l
11NPSWRD_WQX-GRSM_F_0326,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0224,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0479,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Aluminum,Dissolved,,
21NC03WQ-G8020000,Lead,Dissolved,,
11NPSWRD_WQX-GRSM_F_0220,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Lead,Total,,
21NC03WQ-G8020000,Beryllium,Dissolved,,
11NPSWRD_WQX-GRSM_F_MPLP3,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Iron,Dissolved,0.0353,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0048,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_MPLP3,Iron,Dissolved,,mg/l
21NC03WQ-G8020000,Manganese,Dissolved,,
11NPSWRD_WQX-GRSM_ND_4135,Manganese,Dissolved,0.0166,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Zinc,Dissolved,0.0297,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Iron,Dissolved,0.0591,mg/l
21NC03WQ-G8020000,Chromium,Dissolved,,
11NPSWRD_WQX-GRSM_F_0LR4,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Iron,Dissolved,0.0558,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0485,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0256,Aluminum,Dissolved,0.02499,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Aluminum,Dissolved,,mg/l
21NC03WQ-G8020000,Copper,Dissolved,,
11NPSWRD_WQX-GRSM_ND_TF,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0259,Iron,Dissolved,,mg/l
21NC03WQ-G8020000,Nickel,Dissolved,,
11NPSWRD_WQX-GRSM_ND_NE,Iron,Dissolved,,mg/l
21NC03WQ-G8020000,Beryllium,Total,,
21NC03WQ-G8020000,Silver,Dissolved,,
11NPSWRD_WQX-GRSM_F_MPLP3,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Aluminum,Dissolved,0.7478,mg/l
TDECWR_WQX-TNW000001988,Mercury,Total,,ug/l
11NPSWRD_WQX-GRSM_F_0222,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4135,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0073,Manganese,Dissolved,,mg/l
21NC03WQ-G8020000,Iron,Dissolved,,
11NPSWRD_WQX-GRSM_ND_SW,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0310,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_SW,Zinc,Dissolved,,mg/l
21NC03WQ-G8020000,Mercury,Total,1.54,ng/l
11NPSWRD_WQX-GRSM_ND_4145,Manganese,Dissolved,0.0117,mg/l
21NC03WQ-G8020000,Silver,Dissolved,,
11NPSWRD_WQX-GRSM_ND_4135,Aluminum,Dissolved,0.8013,mg/l
11NPSWRD_WQX-GRSM_ND_TF,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_OS,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_NE,Manganese,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0026,Zinc,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0256,Aluminum,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4155,Iron,Dissolved,0.0883,mg/l
11NPSWRD_WQX-GRSM_F_0485,Aluminum,Dissolved,0.02369,mg/l
11NPSWRD_WQX-GRSM_F_0259,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_ND_4145,Aluminum,Dissolved,0.6525,mg/l
21NC03WQ-G8020000,Silver,Dissolved,,
11NPSWRD_WQX-GRSM_ND_TF,Iron,Dissolved,0.0202,mg/l
21NC03WQ-G8020000,Nickel,Total,,
11NPSWRD_WQX-GRSM_ND_OS,Copper,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0074,Zinc,Dissolved,,mg/l
21NC03WQ-G8020000,Manganese,Total,,
11NPSWRD_WQX-GRSM_ND_OS,Iron,Dissolved,,mg/l
11NPSWRD_WQX-GRSM_F_0479,Copper,Dissolved,,mg/l
21NC03WQ-G8020000,Iron,Dissolved,,
21NC03WQ-G8020000,Nickel,Dissolved,,
21NC03WQ-G8020000,Iron,Dissolved,,
